,HI_WOA,ImprovedGA,OriginalGSKA,OriginalHGS,L_SHADE,BaseSMA,OriginalSMA,AdaptiveEO,DHO_KR
184,9933306384.144545,291313953.2172862,1169254.3393980148,30543525.479147475,7054.183538481605,16829879.718079302,60868507.55099927,138110016.67332333,8875821.932130154
185,9933306384.144545,291313953.2172862,1169254.3393980148,30540806.22635671,7054.183538481605,23801692.015112348,89785529.4799622,137408218.68330774,7951863.721345922
186,9933306384.144545,291313953.2172862,1169254.3393980148,30538133.29994504,7054.183538481605,12721272.190808063,103273037.38330732,136176667.20602903,7951863.721345922
187,9933306384.144545,291313953.2172862,1169254.3393980148,30531614.28582573,7054.183538481605,16193878.841631522,128171418.85665582,135599883.20823988,6925487.840634477
188,9933306384.144545,291313953.2172862,1169254.3393980148,30526461.270892423,7054.183538481605,21193453.919734277,32369937.24441429,134907100.97008368,6925487.840634477
189,9933306384.144545,291313953.2172862,1169254.3393980148,30516808.469400693,7054.183538481605,19753562.282386485,142442228.46561512,134379450.3948851,6925487.840634477
190,9933306384.144545,291313953.2172862,1169254.3393980148,30492908.720051277,7054.183538481605,43244074.05060755,126841726.56281865,133372665.08526234,6925487.840634477
191,9933306384.144545,291313953.2172862,1169254.3393980148,30477902.76513924,7054.183538481605,29390284.99080784,135163352.0681102,133161343.773042,6294464.107466998
192,9933306384.144545,291313953.2172862,1169254.3393980148,30417619.731325,6233.242701610583,21902822.3419528,152430056.26731884,132760701.77381822,6294464.107466998
193,9933306384.144545,291313953.2172862,1169254.3393980148,30327642.81437057,6233.242701610583,22337661.879704557,82422919.69988206,132694907.66490512,6125606.489079989
194,9933306384.144545,291313953.2172862,1169254.3393980148,30183241.56421931,4181.2655472061,19786325.316839773,128745306.03111954,132434434.34712704,6125606.489079989
195,9933306384.144545,291313953.2172862,1169254.3393980148,30027500.63411627,4181.2655472061,11675683.38793291,207856242.5477721,131913152.7397019,6125606.489079989
196,9933306384.144545,291313953.2172862,1169254.3393980148,29703251.833322607,4181.2655472061,10368312.500212142,169149880.1892174,131576448.81307437,6125606.489079989
197,9933306384.144545,291313953.2172862,1169254.3393980148,29569944.245009623,4181.2655472061,13739425.353937002,226404531.72448888,130688255.56423056,2626785.9245485347
198,9933306384.144545,291313953.2172862,1169254.3393980148,29497952.63251606,4181.2655472061,22823350.437121566,210331596.1803446,130340538.9469971,2626785.9245485347
199,9933306384.144545,291313953.2172862,883935.4020239642,29471036.32113576,3691.2507854814025,26693055.89211084,14530271855.9264,130053640.07195435,2616352.652106513
200,9933306384.144545,291313953.2172862,883935.4020239642,29449534.89754773,3053.822075868773,23964989.211960874,6208371278.653531,129800717.87712976,2483604.23268108
201,9933306384.144545,291313953.2172862,883935.4020239642,29437282.37025208,3053.822075868773,17128334.602194466,2916559396.477322,129588612.90389614,2392119.050761608
202,9933306384.144545,291313953.2172862,883935.4020239642,29434679.551729597,3053.822075868773,16245795.589921288,1977194263.2198155,129298563.6277437,2392119.050761608
203,9933306384.144545,291313953.2172862,883935.4020239642,29431634.11308868,3053.822075868773,31545606.661802106,1089477164.5264163,128814984.40483338,2392119.050761608
204,9933306384.144545,291313953.2172862,883935.4020239642,29419369.579944074,2574.0064873483484,54129356.659953855,484305908.3204404,124734488.67716454,2392119.050761608
205,9933306384.144545,291313953.2172862,883935.4020239642,29394543.96635905,2574.0064873483484,50516228.386993565,141439994.7443196,123241721.69641598,1563624.5219992911
206,9933306384.144545,291313953.2172862,883935.4020239642,29378247.54597572,2574.0064873483484,40029043.232495815,191082884.91383284,121259008.02133186,1563624.5219992911
207,9933306384.144545,291313953.2172862,883935.4020239642,29325256.46237073,2574.0064873483484,24701990.56747877,84327972.28760375,118526277.46204723,1422772.2630928357
208,9933306384.144545,291313953.2172862,883935.4020239642,29318454.29028468,1605.2574137235447,17852535.46937945,271312175.40310204,118006706.67591275,1422772.2630928357
209,9933306384.144545,291313953.2172862,883935.4020239642,29317659.323061053,1605.2574137235447,7668842.084719243,317659614.0238495,116012170.12583037,1398938.6960186083
210,9933306384.144545,291313953.2172862,883935.4020239642,29316934.376131963,1605.2574137235447,3539074.865243552,414830044.921776,113682233.74745718,952339.6573632752
211,9933306384.144545,291313953.2172862,466240.2935763089,29316272.254335724,1605.2574137235447,3989462.380437935,453600211.574644,112979901.07165056,952339.6573632752
212,9933306384.144545,291313953.2172862,466240.2935763089,29315930.21382428,1605.2574137235447,7893110.74047844,313544910.44774854,111579884.57959726,574629.6698006399
213,9933306384.144545,291313953.2172862,466240.2935763089,29315512.076592617,1605.2574137235447,9534183.750182344,354436881.2005462,110559729.72051144,490527.4821210196
214,9933306384.144545,291313953.2172862,466240.2935763089,29315207.688468933,1605.2574137235447,11768349.352578402,202559181.1542722,109731171.60678975,471598.2513997852
215,9933306384.144545,291313953.2172862,466240.2935763089,29314719.07561288,1605.2574137235447,8972381.542093929,123613751.33058628,108867520.6168866,410611.8629598646
216,9933306384.144545,291313953.2172862,466240.2935763089,29314518.528573528,1605.2574137235447,7897269.891404986,100006241.41750368,108316851.3361283,410611.8629598646
217,9933306384.144545,291313953.2172862,466240.2935763089,29314358.56918004,1605.2574137235447,6261783.47666597,84177669.76943891,107653184.9106407,410611.8629598646
218,9933306384.144545,291313953.2172862,466240.2935763089,29314142.56178461,1605.2574137235447,12844534.32357052,75660118.08440788,106265825.04035851,400244.2079867515
219,9933306384.144545,291313953.2172862,466240.2935763089,29313944.59777151,1605.2574137235447,15865574.540734485,65794217.29681768,105675347.90618,299877.3673430521
220,9933306384.144545,291313953.2172862,466240.2935763089,29313742.88823733,1605.2574137235447,16775826.14869561,82245588.40249676,104289404.91208096,299877.3673430521
221,9933306384.144545,291313953.2172862,466240.2935763089,29313478.34861026,1605.2574137235447,10144887.866720542,116077770.806044,103429166.51599728,268682.83419363416
222,9933306384.144545,291313953.2172862,466240.2935763089,29313187.544750877,1605.2574137235447,6126990.458631544,169764755.19443443,103048862.96501616,241184.988381285
223,9933306384.144545,291313953.2172862,466240.2935763089,29312824.15360582,1605.2574137235447,8703539.501026955,88541684.88587171,101834277.7227998,157922.73769991868
224,9933306384.144545,291313953.2172862,466240.2935763089,29312114.66336234,1605.2574137235447,10587748.27894614,37131626.46116499,100660669.42833003,149222.92847403185
225,9933306384.144545,291313953.2172862,466240.2935763089,29309904.065564677,1605.2574137235447,11260121.224349216,36233097.88542606,99047064.97247212,138975.40969554053
226,9933306384.144545,291313953.2172862,466240.2935763089,29308278.787261475,1605.2574137235447,12789115.272480035,65208213.99366546,98357625.02995194,109767.73012773613
227,9933306384.144545,291313953.2172862,466240.2935763089,29304668.11164741,1605.2574137235447,11606514.521314152,109700309.33896466,97087304.44179744,91488.08470912492
228,9933306384.144545,291313953.2172862,466240.2935763089,29298702.97782132,1605.2574137235447,8656120.535727859,69741087.51376978,94652942.74395436,91330.91649071308
229,9933306384.144545,291313953.2172862,466240.2935763089,29289851.06882553,1385.6420032489264,5900178.992055732,57190206.60850612,93337107.75654228,91330.91649071308
230,9933306384.144545,291313953.2172862,466240.2935763089,29282855.861297883,717.4121540386735,8303204.328470241,53228440.29150067,91508477.07651976,68345.37971732703
231,9933306384.144545,291313953.2172862,466240.2935763089,29267189.128463414,717.4121540386735,8257650.565855209,93746743.7344441,88284281.77461928,68345.37971732703
232,9933306384.144545,291313953.2172862,466240.2935763089,29261155.51791479,717.4121540386735,9153964.256639464,117542601.16831572,85740210.10882732,59170.34895874194
233,9933306384.144545,291313953.2172862,466240.2935763089,29247233.111106586,717.4121540386735,10302640.063833456,75676876.2909442,83314792.30433246,59170.34895874194
234,9933306384.144545,291313953.2172862,466240.2935763089,29228243.046647,460.9576179352487,9755702.261934731,79735036.46232666,81467525.19093949,59170.34895874194
235,9933306384.144545,291313953.2172862,466240.2935763089,29186224.78107488,460.9576179352487,7819641.687843989,142615050.99427265,79006667.36277246,47613.6194180755
236,9933306384.144545,291313953.2172862,466240.2935763089,29144150.211652983,460.9576179352487,8036098.894018295,48029139.10801141,76797418.29321852,47613.6194180755
237,9933306384.144545,291313953.2172862,466240.2935763089,29118440.40956737,460.9576179352487,10368163.844742676,35064087.11406363,73143322.98982777,47613.6194180755
238,9933306384.144545,291313953.2172862,466240.2935763089,29073741.98411984,460.9576179352487,8931167.488036856,29739396.639337078,71336917.2000723,46127.57094995154
239,9933306384.144545,291313953.2172862,466240.2935763089,29045046.16674908,460.9576179352487,8821912.041874092,91447887.34233862,65680735.05198903,45702.45129036652
240,9933306384.144545,291313953.2172862,466240.2935763089,28899416.12198095,448.4200148554218,7889269.654071416,162420794.71666905,60464749.34999908,44809.38241648163
241,9933306384.144545,291313953.2172862,466240.2935763089,28801088.005632557,448.4200148554218,7416535.653133261,137260815.294769,55208244.07941376,44809.38241648163
242,9933306384.144545,291313953.2172862,466240.2935763089,28753334.70449573,448.4200148554218,11109891.449680334,108794525.38488851,50777338.86347666,40369.441392512446
243,9933306384.144545,291313953.2172862,466240.2935763089,28714700.04711856,448.4200148554218,9248482.372333365,267350046.7875297,45944409.84402831,33573.90953734613
244,9933306384.144545,291313953.2172862,466240.2935763089,28675775.94096524,448.4200148554218,7365013.000276481,137046599.39626828,42820795.388791226,30084.625544678493
245,9933306384.144545,291313953.2172862,466240.2935763089,28631659.12981105,448.4200148554218,8089150.782632415,107130574.20510525,37845828.44406845,27162.502174741603
246,9933306384.144545,291313953.2172862,466240.2935763089,28592847.54925407,448.4200148554218,7329327.320686601,126114891.66440088,33997062.03902391,21986.649243063148
247,9933306384.144545,291313953.2172862,466240.2935763089,28558735.385511547,448.4200148554218,11710366.825979818,94055406.24598505,31978132.131013166,15374.65257488421
248,9933306384.144545,291313953.2172862,466240.2935763089,28552274.765688367,448.4200148554218,12026946.824705984,71649986.10866864,30455573.77038292,13766.263392575484
249,9933306384.144545,291313953.2172862,466240.2935763089,28545718.62700416,448.4200148554218,9115292.488111448,62101069.71188375,28292278.23182336,13766.263392575484
250,9933306384.144545,291313953.2172862,466240.2935763089,28539026.819189865,448.4200148554218,8861071.509553678,62963513.02595922,26556805.888620157,13766.263392575484
251,9933306384.144545,291313953.2172862,466240.2935763089,28536022.3788684,448.4200148554218,6206973.587611148,62424020.48117947,25639561.82264424,13766.263392575484
252,9933306384.144545,291313953.2172862,466240.2935763089,28531355.4632231,448.4200148554218,4994013.136110185,53162235.64827166,22542306.107066546,13766.263392575484
253,9933306384.144545,291313953.2172862,466240.2935763089,28523290.17179182,447.2011805591295,2551720.5198976696,48699239.7846539,21241206.19274232,13766.263392575484
254,9933306384.144545,291313953.2172862,466240.2935763089,28521084.10411237,447.2011805591295,2321348.451428996,29707923.79737477,20263101.049792223,13766.263392575484
255,9933306384.144545,291313953.2172862,466240.2935763089,28520167.291997675,447.2011805591295,2249975.570691796,28570942.720550388,18294752.0135354,13766.263392575484
256,9933306384.144545,291313953.2172862,466240.2935763089,28518784.527374677,447.2011805591295,2086415.343794142,28999084.93353094,16519520.273931272,13766.263392575484
257,9933306384.144545,291313953.2172862,466240.2935763089,28517605.86738327,447.2011805591295,1758222.2825535694,100308562.49619654,15440003.936237836,13766.263392575484
258,9933306384.144545,291313953.2172862,466240.2935763089,28516370.492318105,447.2011805591295,775015.6137678546,115254238.8699737,13454368.040520912,13766.263392575484
259,9933306384.144545,291313953.2172862,466240.2935763089,28513459.827188123,418.807485070468,671499.0084556532,145991965.85604572,11656288.54562232,13766.263392575484
260,9933306384.144545,291313953.2172862,466240.2935763089,28511489.83277147,380.4370855380966,1051839.3479129863,84506176.46865438,9331666.338905768,13766.263392575484
261,9933306384.144545,291313953.2172862,466240.2935763089,28509758.040367577,364.7554791405733,1198217.9374669392,90644700.69392452,8051419.415905255,13766.263392575484
262,9933306384.144545,291313953.2172862,466240.2935763089,28508899.370031923,288.61338800955343,1056751.7567602654,55481099.69884597,6925363.646125659,13766.263392575484
263,9933306384.144545,291313953.2172862,466240.2935763089,28507642.13561849,288.61338800955343,2849881.980388801,68614925.28248423,6736681.319563607,13766.263392575484
264,9933306384.144545,291313953.2172862,466240.2935763089,28507066.85423588,288.61338800955343,2412021.2561707334,37219107.59433529,6535998.920505613,13766.263392575484
265,9933306384.144545,291313953.2172862,466240.2935763089,28505603.13909333,287.0446238426283,926264.6792499518,31259003.917667475,5725546.329769211,13766.263392575484
266,9933306384.144545,291313953.2172862,466240.2935763089,28504601.499373358,221.9080700282175,714062.8440010414,32727549.99701825,5264951.352713272,13766.263392575484
267,9933306384.144545,291313953.2172862,466240.2935763089,28504131.03846808,221.9080700282175,1024692.4119810197,30428930.117247045,4746608.902417208,13766.263392575484
268,9933306384.144545,291313953.2172862,466240.2935763089,28503943.319380306,221.9080700282175,1343402.985183931,95874861.92744748,3973944.2661174526,13766.263392575484
269,9933306384.144545,291313953.2172862,466240.2935763089,28503265.73836244,221.9080700282175,1293687.7561845724,98481324.83116531,3387741.601021514,13766.263392575484
270,9933306384.144545,291313953.2172862,466240.2935763089,28503107.206954148,214.6646695414338,1375189.7182898163,100372474.79241188,3055765.2002137653,13766.263392575484
271,9933306384.144545,291313953.2172862,466240.2935763089,28503017.67505475,214.6646695414338,986330.1748692492,154614971.816856,2728047.154322615,13766.263392575484
272,9933306384.144545,291313953.2172862,309288.7675194389,28502855.113085397,214.6646695414338,1173710.959895045,150638401.00724253,2382951.8143134536,13766.263392575484
273,9933306384.144545,291313953.2172862,309288.7675194389,28502813.302889187,214.6646695414338,1284251.8231558318,183431805.723292,2232242.417655511,13766.263392575484
274,9933306384.144545,291313953.2172862,309288.7675194389,28502798.244335435,214.6646695414338,872952.7532502224,161903679.27381235,2092205.9995348707,13766.263392575484
275,9933306384.144545,291313953.2172862,309288.7675194389,28502760.605835546,214.6646695414338,1366388.6999394528,120304286.58950353,2028736.941106236,13766.263392575484
276,9933306384.144545,291313953.2172862,309288.7675194389,28502711.504180025,214.6646695414338,847872.8684779104,61767429.9285304,1849523.3549217056,13766.263392575484
277,9933306384.144545,291313953.2172862,309288.7675194389,28502628.157755516,214.6646695414338,841203.3497741291,30351902.489498865,1443312.91570173,13766.263392575484
278,9933306384.144545,291313953.2172862,309288.7675194389,28502276.973707777,214.6646695414338,1535005.331002704,9525370.200019555,1171941.745396139,13766.263392575484
279,9933306384.144545,291313953.2172862,309288.7675194389,28502258.521787085,214.6646695414338,2004172.2771743657,5713400.236343119,1059196.403164389,13766.263392575484
280,9933306384.144545,291313953.2172862,309288.7675194389,28502218.81778235,214.6646695414338,2142176.718434318,23694395.222443108,942089.4553371648,13766.263392575484
281,9933306384.144545,291313953.2172862,309288.7675194389,28502216.141505983,214.6646695414338,1436383.11798218,66340390.77248588,858418.4419266285,13766.263392575484
282,9933306384.144545,291313953.2172862,309288.7675194389,28502215.540639654,194.5911461968497,1226704.073066197,103553980.54088455,824350.8670372418,13766.263392575484
283,9933306384.144545,291313953.2172862,309288.7675194389,28502214.88716773,194.5911461968497,1793716.5801868967,54526525.786829926,714326.5094022121,13766.263392575484
284,9933306384.144545,291313953.2172862,309288.7675194389,28502213.69301455,194.5911461968497,1919094.7828515405,40200857.24028435,623754.1936021768,13766.263392575484
285,9933306384.144545,291313953.2172862,309288.7675194389,28502213.604115028,194.5911461968497,3671215.905188819,35210342.47951593,528121.4105110371,13766.263392575484
286,9933306384.144545,291313953.2172862,309288.7675194389,28502213.57375161,194.5911461968497,5965874.578413587,54879612.166098416,463199.800829929,13766.263392575484
287,9933306384.144545,291313953.2172862,309288.7675194389,28502213.569310483,194.5911461968497,5309165.469790837,90748538.38064715,406785.24372993177,13766.263392575484
288,9933306384.144545,291313953.2172862,309288.7675194389,28502213.56429956,170.0743287887358,3731715.9093695735,39844275.830175206,349421.23108939355,13766.263392575484
289,9933306384.144545,291313953.2172862,309288.7675194389,28502213.56154173,170.0743287887358,2342976.7233108883,29970132.046344824,308364.27244073653,13766.263392575484
290,9933306384.144545,291313953.2172862,309288.7675194389,28502213.555818643,170.0743287887358,2295017.3949828567,53559779.35037803,295774.0716868858,13766.263392575484
291,9933306384.144545,291313953.2172862,309288.7675194389,28502213.552419487,170.0743287887358,1784838.5043113406,53078250.42269604,256246.2666732577,13766.263392575484
292,9933306384.144545,291313953.2172862,309288.7675194389,28502213.55056229,163.6718480946912,1349974.4314746475,34618002.77914784,229453.2722258943,13766.263392575484
293,9933306384.144545,291313953.2172862,309288.7675194389,28502213.54616377,163.6718480946912,1124430.2391683678,45730355.40603517,173337.26250730886,13766.263392575484
294,9933306384.144545,291313953.2172862,309288.7675194389,28502213.54222246,153.36357111131642,1139646.9994499984,49490505.88190375,151524.72533957343,13766.263392575484
295,9933306384.144545,291313953.2172862,309288.7675194389,28502213.537099604,153.36357111131642,1014387.20187398,53037082.51494541,114643.67111971424,13766.263392575484
296,9933306384.144545,291313953.2172862,309288.7675194389,28502213.532632973,143.4703954507272,849150.9826737957,74298987.26833718,96785.8783785445,13766.263392575484
297,9933306384.144545,291313953.2172862,309288.7675194389,28502213.52791126,143.4703954507272,445881.0321576487,66140535.52672302,87950.46600553338,13766.263392575484
298,9933306384.144545,291313953.2172862,309288.7675194389,28502213.5254412,143.4703954507272,377264.1091791872,31032613.08326389,82393.59933811777,13766.263392575484
299,9933306384.144545,291313953.2172862,309288.7675194389,28502213.52399057,143.4703954507272,472258.4811116983,18068210.087146267,81104.98305661834,13766.263392575484
300,9933306384.144545,291313953.2172862,309288.7675194389,28502213.521854226,143.4703954507272,412324.676690868,36366114.98804633,73763.0985441059,13766.263392575484
301,9933306384.144545,291313953.2172862,309288.7675194389,28502213.519691017,143.4703954507272,195176.4998420048,22922328.29526868,70286.07814344423,13766.263392575484
302,9933306384.144545,291313953.2172862,309288.7675194389,28502213.51764413,143.4703954507272,184508.0665354246,22775424.30707313,67118.86859975487,13766.263392575484
303,9933306384.144545,291313953.2172862,309288.7675194389,28502213.514618568,143.4703954507272,264120.9330258953,24976950.870067663,66649.19456063546,13766.263392575484
304,9933306384.144545,291313953.2172862,309288.7675194389,28502213.513087288,120.716941875504,587309.9911659313,16366407.31648739,65211.36533802752,13766.263392575484
305,9933306384.144545,291313953.2172862,309288.7675194389,28502213.51137956,120.716941875504,305055.4158460928,16542298.009400738,64318.573034704015,13766.263392575484
306,9933306384.144545,291313953.2172862,309288.7675194389,28502213.51093145,120.716941875504,120388.44350780443,17300763.457980726,63876.30165125266,13766.263392575484
307,9933306384.144545,291313953.2172862,309288.7675194389,28502213.510573395,120.716941875504,299071.2561855789,32782688.012320288,62679.09093046123,13766.263392575484
308,9933306384.144545,291313953.2172862,309288.7675194389,28502213.51044844,120.716941875504,450518.4191893028,19580418.9235702,61418.92464461528,13766.263392575484
309,9933306384.144545,291313953.2172862,309288.7675194389,28502213.510316946,120.716941875504,433562.0168855138,16643473.147427011,60002.24202413591,13766.263392575484
310,9933306384.144545,291313953.2172862,309288.7675194389,28502213.51030601,119.73209013523169,645215.888826302,8425067.210138543,57887.68914837216,13766.263392575484
311,9933306384.144545,291313953.2172862,309288.7675194389,28502213.510198515,118.78848050542592,812657.2847726513,9053105.525045162,54502.548273178814,13766.263392575484
312,9933306384.144545,291313953.2172862,309288.7675194389,28502213.51019694,118.78848050542592,853114.5618978413,11484021.037461895,52637.45418542663,13766.263392575484
313,9933306384.144545,291313953.2172862,309288.7675194389,28502213.510193333,118.78848050542592,683446.1968928124,10268381.503537504,49403.64632756842,13766.263392575484
314,9933306384.144545,291313953.2172862,309288.7675194389,28502213.510155182,114.39866950252312,438250.9581224112,22343382.855640937,44370.25494031629,13766.263392575484
315,9933306384.144545,291313953.2172862,309288.7675194389,28502213.509988084,114.39866950252312,333885.9220666908,43857414.30186945,40893.49022341264,13766.263392575484
316,9933306384.144545,291313953.2172862,309288.7675194389,28502213.50955439,110.6220776547598,184660.1449477277,95000501.4803782,37277.106552066754,13766.263392575484
317,9933306384.144545,291313953.2172862,309288.7675194389,28502213.50939456,110.6220776547598,406961.0349570199,44326903.340665706,31056.06736743816,13766.263392575484
318,9933306384.144545,291313953.2172862,309288.7675194389,28502213.50936268,110.6220776547598,567375.3628861419,22834611.950620536,26989.460390539676,13766.263392575484
319,9933306384.144545,291313953.2172862,309288.7675194389,28502213.5091624,110.6220776547598,405648.3111651768,10540594.35889006,17709.97742165639,13766.263392575484
320,9933306384.144545,291313953.2172862,309288.7675194389,28502213.509137448,109.97930321070014,414660.52181120834,7878828571.555652,8222.829755097502,13766.263392575484
321,9933306384.144545,291313953.2172862,309288.7675194389,28502213.50875156,109.97930321070014,342499.8186838764,3623192790.505274,6930.847921013805,13766.263392575484
322,9933306384.144545,291313953.2172862,309288.7675194389,28502213.508663878,106.84583061306354,262391.9690787994,2334989809.711542,6587.123303125434,13766.263392575484
323,9933306384.144545,291313953.2172862,309288.7675194389,28502213.508619517,106.84583061306354,206003.97208418103,1308415200.7795503,6359.565171604408,13766.263392575484
324,9933306384.144545,291313953.2172862,309288.7675194389,28502213.508536827,106.84583061306354,168839.59245452538,970118585.9340544,6252.822952241923,13766.263392575484
325,9933306384.144545,291313953.2172862,309288.7675194389,28502213.50853213,105.59441833250392,165822.40520907164,557116013.8151436,6156.59177013993,13766.263392575484
326,9933306384.144545,291313953.2172862,309288.7675194389,28502213.50853006,105.59441833250392,194403.3651559152,383440815.0066463,6061.03218203361,13766.263392575484
327,9933306384.144545,291313953.2172862,309288.7675194389,28502213.50852496,105.59441833250392,382060.7670230992,235253508.3637463,6018.785036438008,13766.263392575484
328,9933306384.144545,291313953.2172862,309288.7675194389,28502213.508520693,105.59441833250392,85549.59468995307,137241534.83655468,6018.785036438008,13766.263392575484
329,9933306384.144545,291313953.2172862,309288.7675194389,28502213.50851821,104.63076426929916,150625.29821230256,87847087.19422922,6000.591076062905,13766.263392575484
330,9933306384.144545,291313953.2172862,309288.7675194389,28502213.508512422,104.63076426929916,146877.06808281763,60183657.57839691,5922.522586179121,13766.263392575484
331,9933306384.144545,291313953.2172862,309288.7675194389,28502213.50850848,104.63076426929916,190253.51023548323,54588484.608495854,5896.965502780087,13766.263392575484
332,9933306384.144545,291313953.2172862,309288.7675194389,28502213.5085075,104.63076426929916,133850.92250773712,38746747.07054726,5869.899329482872,13766.263392575484
333,9933306384.144545,291313953.2172862,309288.7675194389,28502213.508506123,104.45921638518736,116207.09346267738,27208142.92011773,5857.879166789569,13766.263392575484
334,9933306384.144545,291313953.2172862,309288.7675194389,28502213.5084983,103.75017491894836,111072.25266718182,22305551.918214176,5830.770603422037,13766.263392575484
335,9933306384.144545,291313953.2172862,309288.7675194389,28502213.50849501,103.07007555653684,93683.08961779096,41283604.212486856,5811.189708670485,13766.263392575484
336,9933306384.144545,291313953.2172862,309288.7675194389,28502213.5084936,103.07007555653684,77918.84316332657,30334704.47472312,5794.703176045933,13766.263392575484
337,9933306384.144545,291313953.2172862,309288.7675194389,28502213.50849237,103.07007555653684,65260.113576517,13271601.953023082,5761.586629059175,13766.263392575484
338,9933306384.144545,291313953.2172862,309288.7675194389,28502213.50849037,102.0881481491652,56164.66191635127,4439111.100392545,5734.243411902233,13766.263392575484
339,9933306384.144545,291313953.2172862,309288.7675194389,28502213.508489456,101.84321572019756,64948.42223495304,11705862.252003057,5697.344781294441,13766.263392575484
340,9933306384.144545,291313953.2172862,309288.7675194389,28502213.50848644,101.82974871665428,131837.17729797348,4818644.352023408,5671.129016274945,13766.263392575484
341,9933306384.144545,291313953.2172862,309288.7675194389,28502213.5084839,101.82974871665428,116027.53010074652,7213269.689703628,5647.93865097299,13766.263392575484
342,9933306384.144545,291313953.2172862,309288.7675194389,28502213.508483287,101.82974871665428,107097.82724885015,6644779.971506744,5642.61632936692,13766.263392575484
343,9933306384.144545,291313953.2172862,309288.7675194389,28502213.508482903,101.82974871665428,109028.288295222,12641475.611452185,5629.736430144118,13766.263392575484
344,9933306384.144545,291313953.2172862,309288.7675194389,28502213.50848237,101.82974871665428,86488.29265550913,17202465.961480416,5619.666317712104,13766.263392575484
345,9933306384.144545,291313953.2172862,309288.7675194389,28502213.50848171,101.47417517177476,80742.11443945579,11435115.951145897,5612.154731094352,13766.263392575484
346,9933306384.144545,291313953.2172862,309288.7675194389,28502213.508470293,101.47417517177476,139893.15980817354,7990931.103273683,5605.335733060063,13766.263392575484
347,9933306384.144545,291313953.2172862,309288.7675194389,28502213.50846872,101.47417517177476,180442.73021067385,7384674.546597017,5605.071181693924,13766.263392575484
348,9933306384.144545,291313953.2172862,309288.7675194389,28502213.50846752,101.43336203484412,140326.43661791083,5079860.236439513,5602.984724379925,13766.263392575484
349,9933306384.144545,291313953.2172862,309288.7675194389,28502213.5084552,101.23492167454717,98850.02509622826,3623336.774262918,5601.274139167409,13766.263392575484
350,9933306384.144545,291313953.2172862,309288.7675194389,28502213.508454666,101.09339047056558,86183.78177667636,3153789.578171532,5599.798286818314,13766.263392575484
351,9933306384.144545,291313953.2172862,309288.7675194389,28502213.50845221,100.9543363113456,70100.50966714026,1593424.3765446772,5597.607500980457,13766.263392575484
352,9933306384.144545,291313953.2172862,309288.7675194389,28502213.508449133,100.89923580722152,64587.63651706422,1973065.0679526404,5595.997428698495,13766.263392575484
353,9933306384.144545,291313953.2172862,309288.7675194389,28502213.50844361,100.89923580722152,81876.98748455704,362635.71529932105,5593.309577276867,13766.263392575484
354,9933306384.144545,291313953.2172862,309288.7675194389,28502213.50844028,100.3521418814474,79617.00114192336,1495413.1749073144,5588.685945684561,13766.263392575484
355,9933306384.144545,291313953.2172862,309288.7675194389,28502213.50843786,100.3521418814474,78337.60338787959,5170448.931835069,5583.410082482263,13766.263392575484
356,9933306384.144545,291313953.2172862,309288.7675194389,28502213.50843557,100.3521418814474,136845.78850399618,15614609.88872779,5576.3582473718125,13766.263392575484
357,9933306384.144545,291313953.2172862,309288.7675194389,28502213.508434728,100.3521418814474,117279.69804351772,14390904.211030604,5564.340120716,13766.263392575484
358,9933306384.144545,291313953.2172862,309288.7675194389,28502213.50843438,100.3521418814474,53305.853302873176,15726903.844454858,5543.30435528812,13766.263392575484
359,9933306384.144545,291313953.2172862,309288.7675194389,28502213.508433618,100.3521418814474,80796.6806426505,24878927.62391979,5515.145902045928,13766.263392575484
360,9933306384.144545,291313953.2172862,309288.7675194389,28502213.508432373,100.3521418814474,131397.2547631299,17743877.985990334,5482.011398102252,13766.263392575484
361,9933306384.144545,291313953.2172862,309288.7675194389,28502213.508431826,100.3521418814474,87025.20533302343,1747406568.8226025,5416.923722360757,13766.263392575484
362,9933306384.144545,291313953.2172862,309288.7675194389,28502213.508431077,100.3521418814474,46537.61661840676,1349701416.7233036,5352.114893039286,13766.263392575484
363,9933306384.144545,291313953.2172862,309288.7675194389,28502213.508430906,100.3521418814474,26482.17808984401,829540915.535761,5255.088601636699,13766.263392575484
364,9933306384.144545,291313953.2172862,309288.7675194389,28502213.508430816,100.3521418814474,28044.334399402505,566445986.4477508,5128.114875196142,13766.263392575484
365,9933306384.144545,291313953.2172862,309288.7675194389,28502213.508430533,100.32487864442642,41238.6381927459,292293814.9386689,5032.552279390106,13766.263392575484
366,9933306384.144545,291313953.2172862,309288.7675194389,28502213.508430216,100.32487864442642,42027.66340303992,232766782.0789854,5008.117204742902,13766.263392575484
367,9933306384.144545,291313953.2172862,309288.7675194389,28502213.508429725,100.32487864442642,46333.09691973503,134573692.04360804,4979.688979711752,13766.263392575484
368,9933306384.144545,291313953.2172862,309288.7675194389,28502213.50842957,100.27861802982602,21073.197325694106,86962278.3468505,4950.463414456914,13766.263392575484
369,9933306384.144545,291313953.2172862,309288.7675194389,28502213.508429464,100.27626685154902,16830.49285755203,57939542.50461002,4931.872891562383,13766.263392575484
370,9933306384.144545,291313953.2172862,309288.7675194389,28502213.508429065,100.27626685154902,16865.688997448564,28078135.505465616,4911.771117871302,13766.263392575484
